"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","0","34"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1216","3","1213"
"BootServicesTest\ImageServicesTest","123","2","121"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","59","8","51"
"RuntimeServicesTest\TimeServicesTest","46","8","38"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1492","0","1492"
"DevicePathProcotols\DevicePathProcotolTest","19","0","19"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","55","36","19"
"NetworkSupportTest\SimpleNetworkProtocolTest","28","1","27"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","0","12"
"ConsoleSupportTest\SimpleTextInputExProtocolTest","10","0","10"
"ConsoleSupportTest\SimpleInputProtocolTest","4","0","4"
"ConsoleSupportTest\SimpleOutputProtocolTest","66","0","66"
"ConsoleSupportTest\GraphicsOutputProtocolTest","20","2","18"
"GenericTest\EFICompliantTest","35","27","8"
"MediaAccessTest\SimpleFileSystemProtocolTest","164","40","124"
"MediaAccessTest\BlockIOProtocolTest","40","0","40"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"SecureTechTest\RNGProtocolTest","10","0","10"
"Total service\Protocol","3758","138","3620"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.4","0","0","BC272C41-030C-443D-AABF-90D4509EF7B3","PASS","BS.LocateDevicePath - LocateDevicePath() should not succeed with NULL device path input","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2947:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.5","0","0","2A8392AA-7362-4EDD-AB52-07E17E8493F3","PASS","BS.LocateDevicePath - LocateDevicePath() should not succeed with NULL device and protocol is already installed","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2977:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.6","0","0","7451C26A-2E5B-438D-9296-37E0527EA509","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.9","0","0","67C59D93-28CD-4B71-A9F0-BC21B44EA1B3","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.12","0","0","F7F49158-91F5-4357-AA88-6E7629106523","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.7","0","0","EBDC8762-84F7-4E04-8B95-463372C5C616","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.10","0","0","8427CD13-3F7C-41D2-885E-F60F5301F1AF","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.13","0","0","3349F1A1-B6DF-4FAC-81DA-E6A5B7B3F3A5","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.8","0","0","6B886422-1358-4E40-834D-E604663F4A6C","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.11","0","0","FFE496EA-9207-4FF1-8319-1CDE025DDA0C","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.14","0","0","A3DEE53D-11E3-46EC-BBC6-D65EB505F1D4","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.1","0","0","4F70540A-FA1E-4F00-9E07-C9F83CC45AF5","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_INVALID_PARAMETER with invalid sarch type","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2022:Status - Invalid Parameter","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.2","0","0","F77677D7-8869-453C-AE7F-A77D1697E9E2","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_NOT_FOUND with never installed protocol","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2057:Status - Not Found","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.3","0","0","F5B84647-BEE8-46FF-AFB3-B3D5D5A00838","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_INVALID_PARAMETER with Buffer is NULL or NoHandles is NULL","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2104:Status - Not Found","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.4","0","0","2E9A3CE0-779A-4BBA-AA6D-E5A3778985BA","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.7","0","0","5E78FD28-36EE-4D8D-B321-6406C940C750","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.10","0","0","18B8F641-4C03-4E17-8B73-27A51B612917","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.13","0","0","59988B38-031F-4405-8941-493304BB3B11","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 96, NoHandles - 96, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.16","0","0","1A435F75-3636-423F-8D9D-1364C3BE2CCE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1661:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.19","0","0","36C035E2-4FFC-4144-895D-6787E28A4770","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1700:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.22","0","0","5A2174E7-5858-4B24-A597-3A856559CC53","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1725:ExpectedNo - 95, NoHandles - 95, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.5","0","0","8DD43D2B-ED7B-4F6A-9AF6-162F73C9847B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.8","0","0","CEBEA147-8237-4254-B5EC-AE4292BF7CE1","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.11","0","0","C22A5509-92BB-4DBD-95AF-DEF0BAE5278D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.14","0","0","F82D253C-7D51-4EFD-903D-BB0B5734FEAE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 96, NoHandles - 96, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.17","0","0","F882343E-81E0-4C36-813E-D919DEE99AB9","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1661:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.20","0","0","1771620B-01CA-4F40-B54A-9684CBD56699","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1700:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.23","0","0","2EBAF385-C0C9-4FFD-99E0-3B62DCD8810A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1725:ExpectedNo - 95, NoHandles - 95, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.6","0","0","3D54399C-7989-4CE0-9DEB-80787ACCDF6B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.9","0","0","AB575087-DD21-42FD-8C66-687B7D8157A6","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.12","0","0","C929F6D1-C810-434E-B205-FBF0EE88E73A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.15","0","0","3D990F50-F775-46D6-ABBA-E02E008B586D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 96, NoHandles - 96, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.18","0","0","854EF303-C627-48C9-800A-A3C680B865BB","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1661:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.21","0","0","B57EFFFB-ADC7-4980-B909-CB71B1579377","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1700:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.24","0","0","A4085BB8-A805-4015-9A3E-54E60B7996EF","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1725:ExpectedNo - 95, NoHandles - 95, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.25","0","0","96EF51D8-85D9-4147-9117-E67E40B2245C","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1857:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.28","0","0","9F8B22E2-46B4-49EE-86B1-E5B8774B0F5E","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1900:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.31","0","0","94DE767D-38D1-4205-9FF9-FD71F37E8127","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1927:ExpectedHandles - 1, NoHandles - 1, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.34","0","0","D690F3CD-52E8-4FAB-9B01-7537A420E8D4","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1954:TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.37","0","0","6A2C8795-5F4F-4FB0-AE45-CCAB73223178","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1997:Status - Not Found, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.26","0","0","AFFA52A9-70D8-41C7-868C-DB30AEA686D2","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1857:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.29","0","0","F268E2C7-3B59-4592-9F6A-4552238D562C","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1900:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.32","0","0","F0BF589A-DBFC-4F36-A128-BB950D65E7FF","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1927:ExpectedHandles - 1, NoHandles - 1, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.35","0","0","E284B0BF-AC06-45AF-A573-199CD8CE6744","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1954:TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.38","0","0","61B79601-D085-4733-91EA-1C9430B131B8","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1997:Status - Not Found, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.27","0","0","0E525B23-9B6C-4D66-B0AB-BDF41F57F63A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1857:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.30","0","0","BDEE4F25-307C-4152-95D6-8E2EC4A53E1A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1900:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.33","0","0","684D6623-49D2-4807-8367-A3C40DC6DB4A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1927:ExpectedHandles - 1, NoHandles - 1, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.36","0","0","03E06B5F-EE50-46C4-A2FE-4763C56E90D5","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1954:TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.39","0","0","8B0D77AC-08D0-4C8C-A40C-EA4346B63386","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/zfsdt/workspace/edk2-build/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1997:Status - Not Found, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
