"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","1","33"
"BootServicesTest\MemoryAllocationServicesTest","138","0","138"
"BootServicesTest\ProtocolHandlerServicesTest","1214","18","1196"
"BootServicesTest\ImageServicesTest","123","3","120"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","53","8","45"
"RuntimeServicesTest\TimeServicesTest","46","4","42"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","4","8"
"LoadedImageProtocolTest","1420","0","1420"
"DevicePathProcotols\DevicePathProcotolTest","12","0","12"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","51","36","15"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","1","11"
"NetworkSupportTest\SimpleNetworkProtocolTest","35","18","17"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"HIITest\HIIConfigRoutingProtocolTest","19","19","0"
"Total service\Protocol","3344","119","3225"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.3","0","0","F5B84647-BEE8-46FF-AFB3-B3D5D5A00838","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_INVALID_PARAMETER with Buffer is NULL or NoHandles is NULL","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2135:Status - Not Found","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.4","0","0","2E9A3CE0-779A-4BBA-AA6D-E5A3778985BA","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1552:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.7","0","0","5E78FD28-36EE-4D8D-B321-6406C940C750","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1592:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.10","0","0","18B8F641-4C03-4E17-8B73-27A51B612917","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1634:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.13","0","0","59988B38-031F-4405-8941-493304BB3B11","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1659:ExpectedNo - 88, NoHandles - 88, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.16","0","0","1A435F75-3636-423F-8D9D-1364C3BE2CCE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1692:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.19","0","0","36C035E2-4FFC-4144-895D-6787E28A4770","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1731:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.22","0","0","5A2174E7-5858-4B24-A597-3A856559CC53","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1756:ExpectedNo - 87, NoHandles - 87, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.5","0","0","8DD43D2B-ED7B-4F6A-9AF6-162F73C9847B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1552:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.8","0","0","CEBEA147-8237-4254-B5EC-AE4292BF7CE1","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1592:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.11","0","0","C22A5509-92BB-4DBD-95AF-DEF0BAE5278D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1634:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.14","0","0","F82D253C-7D51-4EFD-903D-BB0B5734FEAE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1659:ExpectedNo - 88, NoHandles - 88, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.17","0","0","F882343E-81E0-4C36-813E-D919DEE99AB9","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1692:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.20","0","0","1771620B-01CA-4F40-B54A-9684CBD56699","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1731:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.23","0","0","2EBAF385-C0C9-4FFD-99E0-3B62DCD8810A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1756:ExpectedNo - 87, NoHandles - 87, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.6","0","0","3D54399C-7989-4CE0-9DEB-80787ACCDF6B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1552:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.9","0","0","AB575087-DD21-42FD-8C66-687B7D8157A6","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1592:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.12","0","0","C929F6D1-C810-434E-B205-FBF0EE88E73A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1634:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.15","0","0","3D990F50-F775-46D6-ABBA-E02E008B586D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1659:ExpectedNo - 88, NoHandles - 88, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.18","0","0","854EF303-C627-48C9-800A-A3C680B865BB","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1692:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.21","0","0","B57EFFFB-ADC7-4980-B909-CB71B1579377","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1731:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.24","0","0","A4085BB8-A805-4015-9A3E-54E60B7996EF","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1756:ExpectedNo - 87, NoHandles - 87, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.25","0","0","96EF51D8-85D9-4147-9117-E67E40B2245C","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1888:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.28","0","0","9F8B22E2-46B4-49EE-86B1-E5B8774B0F5E","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1931:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.31","0","0","94DE767D-38D1-4205-9FF9-FD71F37E8127","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1958:ExpectedHandles - 1, NoHandles - 1, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.34","0","0","D690F3CD-52E8-4FAB-9B01-7537A420E8D4","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1985:TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.37","0","0","6A2C8795-5F4F-4FB0-AE45-CCAB73223178","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2028:Status - Not Found, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.26","0","0","AFFA52A9-70D8-41C7-868C-DB30AEA686D2","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1888:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.29","0","0","F268E2C7-3B59-4592-9F6A-4552238D562C","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1931:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.32","0","0","F0BF589A-DBFC-4F36-A128-BB950D65E7FF","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1958:ExpectedHandles - 1, NoHandles - 1, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.35","0","0","E284B0BF-AC06-45AF-A573-199CD8CE6744","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1985:TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.38","0","0","61B79601-D085-4733-91EA-1C9430B131B8","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2028:Status - Not Found, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.27","0","0","0E525B23-9B6C-4D66-B0AB-BDF41F57F63A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByRegisterNotify at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1888:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.30","0","0","BDEE4F25-307C-4152-95D6-8E2EC4A53E1A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1931:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.33","0","0","684D6623-49D2-4807-8367-A3C40DC6DB4A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1958:ExpectedHandles - 1, NoHandles - 1, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.36","0","0","03E06B5F-EE50-46C4-A2FE-4763C56E90D5","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1985:TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.39","0","0","8B0D77AC-08D0-4C8C-A40C-EA4346B63386","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates the new register handle at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2028:Status - Not Found, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.40","0","0","423BB934-BBE3-4841-B315-92A0FA8567FC","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByProtocol at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2138:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.43","0","0","0DF33644-4729-400E-A799-8424A8D45809","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByProtocol at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2182:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.46","0","0","0BDCD179-F25C-4002-9C6B-5EEA13DCA413","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2209:ExpectedNo - 10, NoHandles - 10, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.49","0","0","AE68A349-9644-4156-8277-4477795BCADA","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2244:TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.52","0","0","9BFC5990-24A6-4F73-8FA3-5D20A6E1B953","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_APPLICATION","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2281:Status - Success, HandleIndex - 0, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.41","0","0","3B0019F3-7EB6-4662-A905-4AE226B492A7","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByProtocol at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2138:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.44","0","0","44311DF6-4F7A-49E1-847E-DD308C7AC52F","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByProtocol at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2182:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.47","0","0","8F909926-153F-4DC6-ADD3-89466B82A968","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2209:ExpectedNo - 10, NoHandles - 10, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.50","0","0","0283802C-2F33-46EE-B6EC-0AE40D70FE3E","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2244:TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.53","0","0","E6591929-D475-483C-A91B-4312BA4E598D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates handles by protocol at EFI_TPL_CALLBACK","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2281:Status - Success, HandleIndex - 0, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.42","0","0","7E86A93D-5D29-4B3D-822F-DD93B0B44B22","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being ByProtocol at EFI_TPL_NOTIFY","/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:2138:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
