"Self Certification Test Report"
"Service\Protocol Name","Total","Failed","Passed"
"BootServicesTest\EventTimerandPriorityServicesTest","34","0","34"
"BootServicesTest\MemoryAllocationServicesTest","102","0","102"
"BootServicesTest\ProtocolHandlerServicesTest","1216","3","1213"
"BootServicesTest\ImageServicesTest","125","1","124"
"BootServicesTest\MiscBootServicesTest","132","3","129"
"RuntimeServicesTest\VariableServicesTest","59","5","54"
"RuntimeServicesTest\TimeServicesTest","46","2","44"
"RuntimeServicesTest\MiscRuntimeServicesTest","12","3","9"
"LoadedImageProtocolTest","1492","0","1492"
"DevicePathProcotols\DevicePathProcotolTest","13","0","13"
"DevicePathProcotols\DevicePathUtilitiesProcotolTest","21","0","21"
"DevicePathProcotols\DevicePathToTextProcotolTest","55","34","21"
"NetworkSupportTest\SimpleNetworkProtocolTest","38","0","38"
"StringServiceTest\UnicodeCollation2ProtocolTest","12","0","12"
"ConsoleSupportTest\SimpleTextInputExProtocolTest","10","0","10"
"ConsoleSupportTest\SimpleInputProtocolTest","4","0","4"
"ConsoleSupportTest\SimpleOutputProtocolTest","66","0","66"
"ConsoleSupportTest\GraphicsOutputProtocolTest","20","2","18"
"GenericTest\EFICompliantTest","35","27","8"
"MediaAccessTest\SimpleFileSystemProtocolTest","161","10","151"
"MediaAccessTest\BlockIOProtocolTest","16","0","16"
"HIITest\HIIDatabaseProtocolTest","22","4","18"
"SecureTechTest\RNGProtocolTest","10","0","10"
"Total service\Protocol","3701","94","3607"

"Service\Protocol Name","Index","Instance","Iteration","Guid","Result","Title","Runtime Information","Case Revision","Case GUID","Device Path","Logfile Name"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.52","0","0","341714E5-A4CE-4F4A-9454-7BDE9AB21458","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with multiple protocol at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1080:Status - Success, ProtocolIndex - 0x5, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.55","0","0","16CE2F4E-C303-49F6-8994-2619FD4B67F8","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with multiple protocol at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1112:Handle - 0x1B297DF0, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.58","0","0","57B88782-960E-4AAF-BFEF-C9BFF1E09C6D","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with multiple protocol at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1148:Status - Success, ProtocolIndex - 0x0, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.61","0","0","064740C2-CCCE-45F5-BB37-D4D0E1668D8C","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with multiple protocol at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1190:Status - Success, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.62","0","0","2F94A7EC-4D30-4572-BC3B-87C92699538D","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1323:Status - Success, TPL - 4","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.65","0","0","1B223DC2-5D17-40E1-9399-3C45F0E4F888","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1350:Handle - 0x1B298030, TPL - 4","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.68","0","0","A366C643-EAC3-4994-BEE5-6C6FF5B83F5E","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1384:Status - Success, HandleBuffer - 0x1B298030, TPL - 4","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.71","0","0","A94C8AD5-C578-45F6-9D5C-CB156265E672","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1421:Status - Success, TPL - 4","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.63","0","0","382CEE61-B25C-43A1-B2DE-072737C679F5","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1323:Status - Success, TPL - 8","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.66","0","0","6B039E16-5420-4520-8525-B9BD5A3C2266","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1350:Handle - 0x1B294AC0, TPL - 8","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.69","0","0","AF59A8ED-144B-48B5-880F-A2200AF04ACD","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1384:Status - Success, HandleBuffer - 0x1B294AC0, TPL - 8","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.72","0","0","FCCBCF28-C207-440A-BBA0-0E43C4C1B4A0","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1421:Status - Success, TPL - 8","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.64","0","0","C58B2515-E066-4A2F-975C-7F8000733EF3","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1323:Status - Success, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.67","0","0","763A4629-18EC-41B3-9FA6-4AC64E448B49","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1350:Handle - 0x1B2987B0, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.70","0","0","FEC89489-0C0D-493B-A54D-94F71504E932","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1384:Status - Success, HandleBuffer - 0x1B2987B0, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.1.73","0","0","67A70DA1-8211-4D76-A02C-F864B1999294","PASS","BS.InstallProtocolInterface - InstallProtocolInterface() returns EFI_SUCCESS with NULL interface at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_2.c:1421:Status - Success, TPL - 16","0x00010002","EDC7240B-6A14-45D4-937B-A2B62C51127B"
"BootServicesTest\ProtocolHandlerServicesTest","","0","0","2DB03BC1-F598-4FBD-873A-670CD48E8E5B","PASS","BS.LocateDevicePath - ConsistencyTestCheckpoint1","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2796:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.1","0","0","1657BF8A-005E-46C5-A1B4-938481A43B6A","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_INVALID_PARAMETER with NULL protocol","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2826:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","","0","0","FE2400A6-C490-41E7-9513-1F30BDC8F431","PASS","BS.LocateDevicePath - ConsistencyTestCheckpoint3","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2855:Status - Success","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.2","0","0","EF52E7D7-6346-48E0-A64C-78718752188D","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_NOT_FOUND with never installed protocol","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2887:Status - Not Found","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.3","0","0","D71106C1-FBDB-4ADA-BF69-F1DE572D296A","PASS","BS.LocateDevicePath - LocateDevicePath() should not succeed searching for a handle with a never installed protocol with a NULL input device","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2919:Status - Not Found","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.4","0","0","BC272C41-030C-443D-AABF-90D4509EF7B3","PASS","BS.LocateDevicePath - LocateDevicePath() should not succeed with NULL device path input","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2947:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.5","0","0","2A8392AA-7362-4EDD-AB52-07E17E8493F3","PASS","BS.LocateDevicePath - LocateDevicePath() should not succeed with NULL device and protocol is already installed","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2977:Status - Invalid Parameter","0x00010002","624E28E8-78BC-4D77-AB85-D2CBD3744E21"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.6","0","0","7451C26A-2E5B-438D-9296-37E0527EA509","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.9","0","0","67C59D93-28CD-4B71-A9F0-BC21B44EA1B3","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.12","0","0","F7F49158-91F5-4357-AA88-6E7629106523","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 4","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.7","0","0","EBDC8762-84F7-4E04-8B95-463372C5C616","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.10","0","0","8427CD13-3F7C-41D2-885E-F60F5301F1AF","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.13","0","0","3349F1A1-B6DF-4FAC-81DA-E6A5B7B3F3A5","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 8","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.8","0","0","6B886422-1358-4E40-834D-E604663F4A6C","PASS","BS.LocateDevicePath - LocateDevicePath() returns EFI_SUCCESS with exist protocol at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3253:Status - Success, DeviceIndex - 4, AnotherIndex - 0, TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.11","0","0","FFE496EA-9207-4FF1-8319-1CDE025DDA0C","PASS","BS.LocateDevicePath - LocateDevicePath() gets the remaining device path at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3288:TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.7.14","0","0","A3DEE53D-11E3-46EC-BBC6-D65EB505F1D4","PASS","BS.LocateDevicePath - LocateDevicePath() locates the protocol by device path at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:3324:Status - Success, TPL - 16","0x00010002","8E436AAF-37E9-4190-8DC7-5799D4769B19"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.1","0","0","4F70540A-FA1E-4F00-9E07-C9F83CC45AF5","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_INVALID_PARAMETER with invalid sarch type","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2022:Status - Invalid Parameter","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.2","0","0","F77677D7-8869-453C-AE7F-A77D1697E9E2","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_NOT_FOUND with never installed protocol","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2057:Status - Not Found","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.3","0","0","F5B84647-BEE8-46FF-AFB3-B3D5D5A00838","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_INVALID_PARAMETER with Buffer is NULL or NoHandles is NULL","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestConformance.c:2104:Status - Not Found","0x00010002","6BAE06D3-3BE7-480E-9E71-332AD0C8213E"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.4","0","0","2E9A3CE0-779A-4BBA-AA6D-E5A3778985BA","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.7","0","0","5E78FD28-36EE-4D8D-B321-6406C940C750","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.10","0","0","18B8F641-4C03-4E17-8B73-27A51B612917","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.13","0","0","59988B38-031F-4405-8941-493304BB3B11","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 93, NoHandles - 93, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.16","0","0","1A435F75-3636-423F-8D9D-1364C3BE2CCE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1661:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.19","0","0","36C035E2-4FFC-4144-895D-6787E28A4770","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1700:Status - Success, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.22","0","0","5A2174E7-5858-4B24-A597-3A856559CC53","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_APPLICATION","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1725:ExpectedNo - 92, NoHandles - 92, TPL - 4","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.5","0","0","8DD43D2B-ED7B-4F6A-9AF6-162F73C9847B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.8","0","0","CEBEA147-8237-4254-B5EC-AE4292BF7CE1","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.11","0","0","C22A5509-92BB-4DBD-95AF-DEF0BAE5278D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.14","0","0","F82D253C-7D51-4EFD-903D-BB0B5734FEAE","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 93, NoHandles - 93, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.17","0","0","F882343E-81E0-4C36-813E-D919DEE99AB9","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1661:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.20","0","0","1771620B-01CA-4F40-B54A-9684CBD56699","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1700:Status - Success, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.23","0","0","2EBAF385-C0C9-4FFD-99E0-3B62DCD8810A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_CALLBACK","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1725:ExpectedNo - 92, NoHandles - 92, TPL - 8","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.6","0","0","3D54399C-7989-4CE0-9DEB-80787ACCDF6B","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() returns EFI_SUCCESS with Type being AllHandles at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1521:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.9","0","0","AB575087-DD21-42FD-8C66-687B7D8157A6","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1561:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.12","0","0","C929F6D1-C810-434E-B205-FBF0EE88E73A","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1603:Status - Success, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
"BootServicesTest\ProtocolHandlerServicesTest","5.1.3.14.15","0","0","3D990F50-F775-46D6-ABBA-E02E008B586D","PASS","BS.LocateHandleBuffer - LocateHandleBuffer() locates all handles at EFI_TPL_NOTIFY","SctPkg/TestCase/UEFI/EFI/BootServices/ProtocolHandlerServices/BlackBoxTest/ProtocolHandlerBBTestFunction_3.c:1628:ExpectedNo - 93, NoHandles - 93, TPL - 16","0x00010002","A21FFA59-09A2-46D4-A1FF-94D5C6061491"
